Rank,CreatorName,Description,CreatorSite,Patrons,Earnings,EarningPerPatron,DaysRunning,Launched
"1,375",The Lightbook,The Lightbook is creating a lightbox zine (thelightbook),https://graphtreon.com/creator/thelightbook,12,,,223,Feb-19
"1,376",Zezhou Chen,Zezhou Chen is creating Digital Paintings (zezhou),https://graphtreon.com/creator/zezhou,12,$77 per Art,$6.45 per Art,1789,Nov-14
"1,377",DA WORKSHOP,DA WORKSHOP is creating Miniature Model Painting Tutorials (Bigmeksworkshop),https://graphtreon.com/creator/Bigmeksworkshop,12,$74 per month,$6.18 per month,928,Mar-17
"1,378",Sheriff,Sheriff is creating art (sheriffbuddy),https://graphtreon.com/creator/sheriffbuddy,12,$92 per month,$7.64 per month,192,Mar-19
"1,379",Adrian Baxter,Adrian Baxter is creating Dark Art/Illustration (adrianbaxter),https://graphtreon.com/creator/adrianbaxter,12,,,785,Aug-17
"1,380",Andy's Hobby Headquarters,"Andy's Hobby Headquarters is creating Teaching you building , painting  and weathering Plastic models (andyshobbyheadquarters)",https://graphtreon.com/creator/andyshobbyheadquarters,12,,,1164,Jul-16
"1,381",Caroletta,Caroletta is creating animal rights illustrations (caroletta),https://graphtreon.com/creator/caroletta,12,$52 per month,$4.30 per month,694,Nov-17
"1,382",Eastern Dragon Studios,Eastern Dragon Studios is creating costumes and art that bring your imagination to life! (Easterndragonstudios),https://graphtreon.com/creator/Easterndragonstudios,12,$130 per month,$10.86 per month,1253,Apr-16
"1,383",Shani-Hyena,Shani-Hyena is creating Digital art (ShaniHyena),https://graphtreon.com/creator/ShaniHyena,12,$56 per month,$4.67 per month,887,Apr-17
"1,384",Amy Blackwell,Amy Blackwell is creating Art and illustrations  (amyjpeg),https://graphtreon.com/creator/amyjpeg,12,$163 per month,$13.56 per month,199,Mar-19
"1,385",Kelly-Celina Art,Kelly-Celina Art is creating Illustrations and Fanart (KellyCelinaArt),https://graphtreon.com/creator/KellyCelinaArt,12,$112 per month,$9.35 per month,426,Aug-18
"1,386",Paper Miniatures,Paper Miniatures is creating Paper Miniatures (paperminiatures),https://graphtreon.com/creator/paperminiatures,12,$16 per month,$1.35 per month,374,Sep-18
"1,387",Pamela Earleywine,Pamela Earleywine is creating Art and Fish Tanks (54Punchie),https://graphtreon.com/creator/54Punchie,12,$218 per month,$18.15 per month,263,Jan-19
"1,388",Snacky Boy,Snacky Boy is creating The Snacky Squad Pin Club! (snackyboy),https://graphtreon.com/creator/snackyboy,11,,,275,Dec-18
"1,389",Ransom & Mitchell,"Ransom & Mitchell is creating photography, digital art, encaustic paintings (ransommitchell)",https://graphtreon.com/creator/ransommitchell,11,,,436,Jul-18
"1,390",Rebecca Chaperon,Rebecca Chaperon is creating Paintings (rebeccachaperon),https://graphtreon.com/creator/rebeccachaperon,11,$138 per month,$12.58 per month,332,Nov-18
"1,391",Rakki,Rakki is creating character artworks (rakki),https://graphtreon.com/creator/rakki,11,,,1279,Apr-16
"1,392",hikusa,hikusa is creating Illustrations (hikusa),https://graphtreon.com/creator/hikusa,11,$33 per month,$3.02 per month,987,Jan-17
"1,393",Sarajean,Sarajean is creating ART (theonewithbear),https://graphtreon.com/creator/theonewithbear,11,,,1234,May-16
"1,394",Mike Eserkaln,"Mike Eserkaln is creating Plays, Drawings, Stories and Improv (eserkaln)",https://graphtreon.com/creator/eserkaln,11,,,303,Dec-18
"1,395",EduFantasy,"EduFantasy is creating illustration, animation  (EduFantasy)",https://graphtreon.com/creator/EduFantasy,11,,,269,Jan-19
"1,396",James Kelsey,"James Kelsey is creating amazing sculptures, paintings, and More! (JamesKelsey)",https://graphtreon.com/creator/JamesKelsey,11,$180 per month,$16.37 per month,1898,Jul-14
"1,397",Xai,Xai is creating fluffy ponies (Xai),https://graphtreon.com/creator/Xai,11,$35 per month,$3.18 per month,1935,Jun-14
"1,398",Sanja R,"Sanja R is creating Art, Illustrations, Comics (freakxwannaxbe)",https://graphtreon.com/creator/freakxwannaxbe,11,$114 per month,$10.36 per month,836,Jun-17
"1,399",bioatomic,bioatomic is creating Concept and Character Design (bioatomic),https://graphtreon.com/creator/bioatomic,11,$29 per month,$2.64 per month,873,May-17
"1,400",Beebosloth,Beebosloth is creating Traditional Illustration (beebosloth),https://graphtreon.com/creator/beebosloth,11,$44 per month,$3.99 per month,306,Nov-18
"1,401",wendy armfield,wendy armfield is creating a ministry of Joyful Wonderment through her paintings. (wendyarmfield),https://graphtreon.com/creator/wendyarmfield,11,$134 per month,$12.16 per month,943,Mar-17
"1,402",celty,celty is creating art! (necrophade),https://graphtreon.com/creator/necrophade,11,$62 per month,$5.60 per month,983,Jan-17
"1,403",Shawn Langley,Shawn Langley is creating Comics & Illustrations (shawnlangley),https://graphtreon.com/creator/shawnlangley,11,,,1273,Apr-16
"1,404",Alyssa McCarthy,"Alyssa McCarthy is creating a chicken webcomic called Gallus, and fantasy illustrations! (AlyMccArt)",https://graphtreon.com/creator/AlyMccArt,11,$44 per month,$3.98 per month,1051,Nov-16
"1,405",Draconity.org,Draconity.org is creating Commission Vouchers (dorgcommissionvouchers),https://graphtreon.com/creator/dorgcommissionvouchers,11,$65 per month,$5.87 per month,514,May-18
"1,406",Chelsea Dirck,"Chelsea Dirck is creating Art, Drawings, and Prints  (chelseadirck)",https://graphtreon.com/creator/chelseadirck,11,$48 per month,$4.35 per month,632,Jan-18
"1,407",Derek Myers,Derek Myers is creating Daily Drawings (derekthedeliman),https://graphtreon.com/creator/derekthedeliman,11,,,1455,Oct-15
"1,408",Freeze,Freeze is creating Art (freezepop88),https://graphtreon.com/creator/freezepop88,11,$196 per month,$17.81 per month,1908,Jul-14
"1,409",Tyler Feder,Tyler Feder is creating illustrations (roaringsoftly),https://graphtreon.com/creator/roaringsoftly,11,$17 per month,$1.50 per month,1324,Feb-16
"1,410",Plague Daemon,"Plague Daemon is creating Sci Fi, Fantasy, and Creature Illustration",https://graphtreon.com/creator/user?u=12672560,11,,,427,Aug-18
"1,411",yoyoleif,yoyoleif is creating digital illustrations (yoyoleif),https://graphtreon.com/creator/yoyoleif,11,$33 per month,$3.01 per month,1536,Jul-15
"1,412",Little Chmura,"Little Chmura is creating Illustrations, Comics and Animation (littlechmura)",https://graphtreon.com/creator/littlechmura,11,,,699,Nov-17
"1,413",Vladinsky,Vladinsky is creating mixed media paintings usually on a large scale (vladinsky),https://graphtreon.com/creator/vladinsky,11,,,860,May-17
"1,414",Avalon Clare Illustration,Avalon Clare Illustration is creating illustrations (AvalonClareIllustration),https://graphtreon.com/creator/AvalonClareIllustration,11,$136 per month,$12.40 per month,963,Feb-17
"1,415",Hal Moore,"Hal Moore is creating Drawings, Paintings, and Digital Art (LeakyPenProductions)",https://graphtreon.com/creator/LeakyPenProductions,11,$120 per month,$10.87 per month,512,May-18
"1,416",Diana Probst,Diana Probst is creating Art (DianaProbst),https://graphtreon.com/creator/DianaProbst,11,$253 per month,$22.99 per month,1451,Oct-15
"1,417",Abigail LaLonde,Abigail LaLonde is creating and making stuff (alien_sunset),https://graphtreon.com/creator/alien_sunset,11,$24 per month,$2.22 per month,307,Nov-18
"1,418",Epyon5,Epyon5 is creating stenciled paintings. (epyon5),https://graphtreon.com/creator/epyon5,11,,,672,Nov-17
"1,419",Jim Magnusson,Jim Magnusson is creating The Lost Monster and map Manual,https://graphtreon.com/creator/user?u=285703,11,$27 per lost monster and map manual page,$2.45 per lost monster and map manual page,1861,Aug-14
"1,420",Rebecca Nie - Fine Artist,"Rebecca Nie - Fine Artist is creating Floral Paintings, Ink Drawings, Fine Art (rebexart)",https://graphtreon.com/creator/rebexart,11,$14 per finished work,$1.31 per finished work,1798,Oct-14
"1,421",dr!p,dr!p is creating pixel art and illustrations (drOMGp),https://graphtreon.com/creator/drOMGp,11,,,201,Mar-19
"1,422",Jennifer Taylor,"Jennifer Taylor is creating Painting Tutorials, Demos and More! (JenniferTaylorArt)",https://graphtreon.com/creator/JenniferTaylorArt,11,$47 per month,$4.28 per month,485,Jun-18
"1,423",Stephanie Martin,Stephanie Martin is creating Arts & Witchery (Azralorne),https://graphtreon.com/creator/Azralorne,11,$17 per month,$1.51 per month,565,Mar-18
"1,424",Jeremy Hart Illos,Jeremy Hart Illos is creating Content for DnD and the OSR (jhillos),https://graphtreon.com/creator/jhillos,11,$25 per month,$2.30 per month,1247,May-16
"1,425",Joshua Lawson,"Joshua Lawson is creating essays, articles, books (and more!) to challenge & inspire (JoshuaLawson)",https://graphtreon.com/creator/JoshuaLawson,11,,,638,Jan-18
"1,426",Celtis,Celtis is creating Illustrations (celtis),https://graphtreon.com/creator/celtis,11,$29 per month,$2.61 per month,155,Apr-19
"1,427",Jennifer So,Jennifer So is creating Art and Illustrations (jenniferso),https://graphtreon.com/creator/jenniferso,11,,,538,Apr-18
"1,428",Erika Rier,Erika Rier is creating Art & Zines (ErikaRier),https://graphtreon.com/creator/ErikaRier,11,,,1616,Apr-15
"1,429",Amanda Wray,Amanda Wray is creating Graphics for Basic Income & More (amandawray),https://graphtreon.com/creator/amandawray,11,,,1094,Oct-16
"1,430",Leaflin Lore Winecoff,"Leaflin Lore Winecoff is creating paintings, yogic musings, wisdom & absurdity",https://graphtreon.com/creator/user?u=9134615,11,$190 per month,$17.27 per month,505,May-18
"1,431",Der Frische Fisch,Der Frische Fisch is creating Cartoons (DerFrischeFisch),https://graphtreon.com/creator/DerFrischeFisch,11,$61 per month,$5.55 per month,884,May-17
"1,432",Robert Matthews,Robert Matthews is creating Dungeons and TTRPG Maps (DungeonsandDesign),https://graphtreon.com/creator/DungeonsandDesign,11,,,1903,Jul-14
"1,433",Silky,Silky is creating silly animal doodles (noctli),https://graphtreon.com/creator/noctli,11,$14 per month,$1.31 per month,152,May-19
"1,434",Rhys P.,"Rhys P. is creating Painting, Illustration, COMICS(?) (xenocat)",https://graphtreon.com/creator/xenocat,11,$34 per month,$3.06 per month,1993,Apr-14
"1,435",TabbyB,TabbyB is creating Art:  Coloring pages and books (tabbyb),https://graphtreon.com/creator/tabbyb,11,$33 per month,$2.99 per month,1397,Dec-15
"1,436",SeanFitz,SeanFitz is creating Illustrations and Story books. (Seanfitz),https://graphtreon.com/creator/Seanfitz,11,,,933,Mar-17
"1,437",joverine,joverine is creating Drawing/Painting/Videos (joverine),https://graphtreon.com/creator/joverine,11,,,1711,Jan-15
"1,438",Studio Pen Pen,"Studio Pen Pen is creating Paintings, Prints, Tutorial and Time Lapse Videos (studiopenpen)",https://graphtreon.com/creator/studiopenpen,11,$135 per month,$12.28 per month,680,Nov-17
"1,439",piney ojo,piney ojo is creating art (pineyojo),https://graphtreon.com/creator/pineyojo,11,$24 per month,$2.16 per month,738,Sep-17
"1,440",TehChan,"TehChan is creating Tutorials on digital paintings, reference photos and critiques.  (tehchan)",https://graphtreon.com/creator/tehchan,11,,,545,Apr-18
"1,441",Aly K. Sasagawa,Aly K. Sasagawa is creating Illustrations and Game Art. Goals: Art Books and a Webcomic! (ballaquia),https://graphtreon.com/creator/ballaquia,11,$51 per artwork,$4.59 per artwork,1614,May-15
"1,442",Alex Kuno,"Alex Kuno is creating Apocalyptic Fairytales, Psychedelic Anatomy, Surreal Erotica  (alexkuno)",https://graphtreon.com/creator/alexkuno,11,,,741,Sep-17
"1,443",Marya Filatova,Marya Filatova is creating watercolour landscapes and Tolkien based paintings (rittare_art),https://graphtreon.com/creator/rittare_art,11,$26 per month,$2.35 per month,212,Mar-19
"1,444",MeMiann,MeMiann is creating quirky and cute illustrations / monsters / doodles (memiann),https://graphtreon.com/creator/memiann,11,$22 per month,$2.04 per month,1149,Aug-16
"1,445",Saki,Saki is creating art not farts (sakibatch),https://graphtreon.com/creator/sakibatch,11,$25 per month,$2.29 per month,1613,May-15
"1,446",Christie Shinn aka HoraTora Studios,"Christie Shinn aka HoraTora Studios is creating Horrible Images, Illustrations, and Other Heartwarming Things. (HoraToraStudios)",https://graphtreon.com/creator/HoraToraStudios,11,,,2116,Dec-13
"1,447",Will Brooks,Will Brooks is creating Doctor Who Art  (willbrooks1989),https://graphtreon.com/creator/willbrooks1989,11,,,915,Mar-17
"1,448",tondagossa,"tondagossa is creating Drawings, Illustrations, and Art Streams (tondagossa)",https://graphtreon.com/creator/tondagossa,11,$31 per month,$2.81 per month,1492,Sep-15
"1,449",Lynae Zebest,Lynae Zebest is creating astronomically awesome cosmetics & art (lynaezebest),https://graphtreon.com/creator/lynaezebest,11,,,240,Feb-19
"1,450",Tanya Hales,Tanya Hales is creating Nature Spirit illustrations (tanyahales),https://graphtreon.com/creator/tanyahales,11,$34 per month,$3.07 per month,602,Feb-18
"1,451",Remy 'Eisu' Mokhtar,Remy 'Eisu' Mokhtar is creating Artworks (remyeisumokhtar),https://graphtreon.com/creator/remyeisumokhtar,11,,,1736,Dec-14
"1,452",moni,"moni is creating Illustration, Concept art (moni_o_nium)",https://graphtreon.com/creator/moni_o_nium,11,$125 per 1st and 15th of every month,$11.37 per 1st and 15th of every month,1269,Apr-16
"1,453",Milo Wissig,Milo Wissig is creating Art (mwissig),https://graphtreon.com/creator/mwissig,11,$57 per painting,$5.21 per painting,1160,Jul-16
"1,454",jillibeeean,jillibeeean is creating fanart and illustration (jillibeeean),https://graphtreon.com/creator/jillibeeean,11,,,560,Mar-18
"1,455",La bête Nwar,"La bête Nwar is creating comics, illustrations and animations  (labetenwar)",https://graphtreon.com/creator/labetenwar,11,$73 per month,$6.63 per month,527,Apr-18
"1,456",Zan Edson,"Zan Edson is creating paintings, drawings, sculptures, dolls and bodypaintings",https://graphtreon.com/creator/user?u=8525018,11,$66 per month,$5.98 per month,682,Nov-17
"1,457",Shea Manweiler,Shea Manweiler is creating hand-drawn fantasy and dungeon adventure maps. (monocledoctopus),https://graphtreon.com/creator/monocledoctopus,11,,,427,Aug-18
"1,458",Dreachie,Dreachie is creating Sad girls & Dreamy drawings (dreachie),https://graphtreon.com/creator/dreachie,11,,,689,Nov-17
"1,459",Anlavaro,"Anlavaro is creating Illustrations, Urban Sketches & Concept Art. (Anlavaro)",https://graphtreon.com/creator/Anlavaro,11,$65 per month,$5.88 per month,426,Aug-18
"1,460",Pulp Diction Press,Pulp Diction Press is creating diverse action fiction! (pulpdictionpress),https://graphtreon.com/creator/pulpdictionpress,11,$226 per month,$20.56 per month,1003,Jan-17
"1,461",Marcia,Marcia is creating illustrations & The Clockmaster (marcia),https://graphtreon.com/creator/marcia,11,,,1102,Sep-16
"1,462",Brandon Hayman,Brandon Hayman is creating Art! (brandonhayman),https://graphtreon.com/creator/brandonhayman,11,$101 per month,$9.17 per month,275,Dec-18
"1,463",Elena Dudina,"Elena Dudina is creating Book and CD Covers, photomanipulations, photo fantasy... (elenadudina)",https://graphtreon.com/creator/elenadudina,11,,,884,May-17
"1,464",FenDuDu_DT,FenDuDu_DT is creating Drawing，Sims4CC,https://graphtreon.com/creator/user?u=14570918,11,,,257,Jan-19
"1,465",geotalon,geotalon is creating an artistic journey (geotalon),https://graphtreon.com/creator/geotalon,11,,,412,Aug-18
"1,466",46cm,"46cm is creating Illustrations, Animations and Character Designs (46cm)",https://graphtreon.com/creator/46cm,11,$91 per month,$8.28 per month,58,Aug-19
"1,467",Cathy Wu,Cathy Wu is creating illustrations (itscathywu),https://graphtreon.com/creator/itscathywu,11,$113 per month,$10.27 per month,621,Jan-18
"1,468",Ayden Ferrante,Ayden Ferrante is creating Miniature painting tutorials for display and gaming. (fenrirminiatures),https://graphtreon.com/creator/fenrirminiatures,11,,,238,Feb-19
"1,469",Alex Carlson,Alex Carlson is creating Illustrations and Art (alexcarlson),https://graphtreon.com/creator/alexcarlson,11,$95 per creation,$8.59 per creation,706,Oct-17
"1,470",Luca Oleastri,Luca Oleastri is creating Science Fiction and Fantasy Art (innovari),https://graphtreon.com/creator/innovari,11,,,1288,Mar-16
"1,471",Erin McGathy,Erin McGathy is creating podcasts and artwork  (erinmcgathy),https://graphtreon.com/creator/erinmcgathy,11,$40 per month,$3.60 per month,827,Jun-17
"1,472",Eric Talbot,Eric Talbot is creating Artwork (erictalbot),https://graphtreon.com/creator/erictalbot,11,,,794,Jul-17
"1,473",Sakuems,"Sakuems is creating Artworks, Stories and Videos (sakuems)",https://graphtreon.com/creator/sakuems,11,$72 per creation,$6.55 per creation,1941,Jun-14
"1,474",_Miin,_Miin is creating Webcomic and Digital painting (Artofmiin),https://graphtreon.com/creator/Artofmiin,11,$21 per month,$1.87 per month,688,Nov-17
"1,475",MarkfunJones,"MarkfunJones is creating Acrylic painting Vlogs, Musical Treats (MarkFunJones)",https://graphtreon.com/creator/MarkFunJones,11,,,778,Aug-17
"1,476",Julie Wilmore,Julie Wilmore is creating ethereal animal drawings (juliewilmore),https://graphtreon.com/creator/juliewilmore,11,,,560,Mar-18
